@RELATION admission_stats

@ATTRIBUTE gender {Male, Female, Unknown}
@ATTRIBUTE Firgen REAL
@ATTRIBUTE famincome REAL
@ATTRIBUTE SATCRDG REAL
@ATTRIBUTE SATMATH REAL
@ATTRIBUTE SATWRTG REAL
@ATTRIBUTE SATTotal REAL
@ATTRIBUTE HSGPA REAL
@ATTRIBUTE ACTRead REAL
@ATTRIBUTE ACTMath REAL
@ATTRIBUTE ACTEngWrit REAL
@ATTRIBUTE APIScore REAL
@ATTRIBUTE FirstLang {English, EnglishandAnother, Another}
@ATTRIBUTE HSGPAunweighted REAL
@ATTRIBUTE Firststyrunitsforgpa REAL
@ATTRIBUTE Firststyeartotcumunits REAL
@ATTRIBUTE Firstyrcumgpa {0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0}

@DATA
Male,0.0,150000.0,640.0,650.0,690.0,1980.0,3.66,32.0,29.0,30.0,10.0,English,3.33,46.0,86.0,3.5
Female,0.0,200000.0,516.608108108,531.324324324,521.067567568,1569.0,3.87,24.0,29.0,26.0,8.0,English,3.54,42.0,59.0,3.5
Female,0.0,98069.5824324,680.0,550.0,570.0,1800.0,3.78,9.95675675676,9.88648648649,9.13648648649,8.0,EnglishandAnother,3.52,45.0,81.0,3.5
Male,0.0,400000.0,620.0,590.0,640.0,1850.0,3.85,9.95675675676,9.88648648649,9.13648648649,8.0,English,3.45,45.0,53.0,3.5
Female,0.0,100000.0,520.0,470.0,500.0,1490.0,3.13,9.95675675676,9.88648648649,9.13648648649,5.91891891892,English,3.04,45.0,48.0,3.5
Male,300.0,118000.0,516.608108108,531.324324324,521.067567568,1569.0,3.38,31.0,28.0,22.0,10.0,EnglishandAnother,3.15,50.0,74.0,3.5
Female,0.0,80527.0,710.0,640.0,720.0,2070.0,3.4,31.0,31.0,34.0,10.0,English,3.04,36.0,76.0,3.5
Female,300.0,85000.0,390.0,460.0,430.0,1280.0,3.5,9.95675675676,9.88648648649,9.13648648649,9.0,EnglishandAnother,3.33,49.0,49.0,3.5
Male,300.0,43000.0,516.608108108,531.324324324,521.067567568,1569.0,3.31,17.0,19.0,15.0,5.0,Another,3.31,28.0,44.0,3.5
Female,0.0,500000.0,700.0,560.0,620.0,1880.0,3.74,32.0,22.0,26.0,5.91891891892,EnglishandAnother,3.48,40.0,57.0,3.5
Female,300.0,120000.0,516.608108108,531.324324324,521.067567568,1569.0,3.9,25.0,21.0,21.0,8.0,English,3.71,43.0,59.0,3.5
Female,0.0,165000.0,700.0,550.0,720.0,1970.0,3.96,31.0,28.0,26.0,8.0,English,3.73,35.0,68.0,3.5
Female,0.0,104000.0,480.0,630.0,610.0,1720.0,3.73,9.95675675676,9.88648648649,9.13648648649,7.0,EnglishandAnother,3.42,49.0,70.0,3.5
Male,0.0,90000.0,510.0,500.0,450.0,1460.0,3.27,9.95675675676,9.88648648649,9.13648648649,7.0,English,3.27,44.0,44.0,3.5
Female,0.0,662928.0,670.0,670.0,640.0,1980.0,3.86,9.95675675676,9.88648648649,9.13648648649,5.91891891892,English,3.5,40.0,56.0,3.5
Female,300.0,55000.0,420.0,310.0,460.0,1190.0,3.72,20.0,15.0,13.0,1.0,EnglishandAnother,3.36,45.0,54.0,3.5
Male,300.0,46000.0,370.0,360.0,390.0,1120.0,3.54,9.95675675676,9.88648648649,9.13648648649,3.0,Another,3.54,31.0,41.0,3.5
Female,300.0,98069.5824324,600.0,490.0,660.0,1750.0,3.88,9.95675675676,9.88648648649,9.13648648649,5.91891891892,English,3.65,36.0,49.0,3.5
Female,0.0,74000.0,580.0,550.0,570.0,1700.0,4.09,24.0,24.0,23.0,7.0,English,3.9,45.0,66.0,3.5
Male,300.0,45000.0,500.0,410.0,480.0,1390.0,3.65,22.0,17.0,23.0,2.0,Another,3.34,40.0,53.0,3.5
Male,300.0,250000.0,470.0,570.0,350.0,1390.0,3.95,9.95675675676,9.88648648649,9.13648648649,5.0,English,3.59,40.0,57.0,3.5
Female,0.0,132300.0,670.0,620.0,740.0,2030.0,4.32,32.0,25.0,28.0,9.0,English,4.0,47.0,63.0,3.5
Female,0.0,173476.0,520.0,580.0,650.0,1750.0,3.65,25.0,25.0,25.0,5.0,EnglishandAnother,3.25,40.0,43.0,3.5
Female,0.0,120000.0,690.0,620.0,700.0,2010.0,3.86,9.95675675676,9.88648648649,9.13648648649,8.0,English,3.68,35.0,59.0,3.5
Female,0.0,120000.0,620.0,640.0,550.0,1810.0,3.91,19.0,27.0,24.0,10.0,Another,3.91,49.0,69.0,3.5
Female,0.0,45000.0,590.0,570.0,610.0,1770.0,3.58,24.0,25.0,26.0,5.91891891892,EnglishandAnother,3.5,45.0,53.0,3.5
Unknown,0.0,50000.0,300.0,550.0,410.0,1260.0,3.5,9.95675675676,9.88648648649,9.13648648649,5.91891891892,Another,3.5,35.0,56.5,3.5
Female,300.0,46000.0,620.0,530.0,510.0,1660.0,4.0,32.0,25.0,29.0,2.0,English,3.55,45.0,61.0,3.5
Female,0.0,78000.0,610.0,680.0,620.0,1910.0,3.72,9.95675675676,9.88648648649,9.13648648649,10.0,Another,3.45,45.0,73.0,3.5
Male,0.0,210000.0,710.0,650.0,690.0,2050.0,3.46,9.95675675676,9.88648648649,9.13648648649,7.0,English,3.17,45.0,85.0,3.5
Female,300.0,98000.0,550.0,510.0,600.0,1660.0,3.75,29.0,18.0,25.0,7.0,English,3.75,45.0,45.0,3.5
Male,0.0,195000.0,800.0,780.0,700.0,2280.0,3.5,9.95675675676,9.88648648649,9.13648648649,9.0,English,3.22,48.0,48.0,3.5
Female,0.0,130000.0,500.0,510.0,590.0,1600.0,3.59,9.95675675676,9.88648648649,9.13648648649,9.0,English,3.44,45.0,53.0,3.5
Female,0.0,45000.0,580.0,560.0,540.0,1680.0,3.96,24.0,24.0,23.0,10.0,English,3.71,47.0,95.0,3.5
Male,0.0,28000.0,570.0,590.0,470.0,1630.0,3.58,24.0,26.0,22.0,8.0,English,3.41,44.0,69.0,3.5
Female,0.0,35000.0,450.0,670.0,490.0,1610.0,3.75,9.95675675676,9.88648648649,9.13648648649,10.0,EnglishandAnother,3.55,35.0,45.0,3.5
Female,0.0,200000.0,620.0,540.0,700.0,1860.0,3.65,9.95675675676,9.88648648649,9.13648648649,8.0,English,3.25,47.0,55.0,3.5
Male,300.0,98069.5824324,480.0,670.0,590.0,1740.0,3.77,17.0,28.0,23.0,6.0,EnglishandAnother,3.51,45.0,81.5,3.5
Female,0.0,38501.0,580.0,510.0,630.0,1720.0,4.16,29.0,18.0,24.0,4.0,English,4.0,42.0,50.0,3.5
Male,0.0,98069.5824324,610.0,670.0,670.0,1950.0,3.9,9.95675675676,9.88648648649,9.13648648649,5.91891891892,English,3.81,47.0,59.0,3.5
Male,0.0,50000.0,520.0,520.0,530.0,1570.0,3.95,26.0,25.0,23.0,3.0,Another,3.7,45.0,53.0,3.5
Female,300.0,19200.0,380.0,710.0,370.0,1460.0,3.95,9.95675675676,9.88648648649,9.13648648649,1.0,Another,3.95,38.0,54.0,3.5
Female,0.0,98069.5824324,580.0,640.0,640.0,1860.0,3.6,23.0,32.0,27.0,10.0,EnglishandAnother,3.28,44.0,64.0,3.5
Female,0.0,144500.0,740.0,650.0,700.0,2090.0,4.13,9.95675675676,9.88648648649,9.13648648649,8.0,English,3.77,39.0,80.0,3.5
Male,0.0,600000.0,700.0,600.0,610.0,1910.0,3.47,33.0,27.0,24.0,9.0,EnglishandAnother,3.38,51.0,79.0,3.5
Male,0.0,150000.0,590.0,540.0,590.0,1720.0,3.87,24.0,24.0,25.0,9.0,English,3.79,48.0,50.0,3.5
Male,0.0,104000.0,470.0,640.0,540.0,1650.0,3.52,9.95675675676,9.88648648649,9.13648648649,5.91891891892,English,3.2,51.0,63.0,3.5
Female,300.0,44486.0,516.608108108,531.324324324,521.067567568,1569.0,4.09,31.0,30.0,25.0,10.0,English,3.81,50.0,78.0,3.5
Female,300.0,43000.0,490.0,600.0,540.0,1630.0,3.47,22.0,23.0,22.0,9.0,EnglishandAnother,3.19,39.0,47.0,3.5
Male,0.0,235000.0,610.0,640.0,590.0,1840.0,3.9,9.95675675676,9.88648648649,9.13648648649,10.0,English,3.54,48.0,98.0,3.5
Female,0.0,275000.0,670.0,540.0,600.0,1810.0,3.54,30.0,25.0,28.0,9.0,English,3.2,45.0,73.0,3.5
Male,0.0,80000.0,490.0,760.0,610.0,1860.0,3.69,9.95675675676,9.88648648649,9.13648648649,5.91891891892,Another,3.42,39.0,74.0,3.5
Female,0.0,275112.0,516.608108108,531.324324324,521.067567568,1569.0,3.54,22.0,27.0,29.0,10.0,English,3.29,45.0,61.0,3.5
Female,0.0,140000.0,600.0,650.0,660.0,1910.0,3.6,9.95675675676,9.88648648649,9.13648648649,9.0,EnglishandAnother,3.3,47.0,53.0,3.5
Male,0.0,331000.0,660.0,740.0,630.0,2030.0,4.04,9.95675675676,9.88648648649,9.13648648649,10.0,English,3.79,45.0,69.0,3.5
Male,0.0,139200.0,800.0,700.0,690.0,2190.0,3.54,30.0,28.0,25.0,10.0,EnglishandAnother,3.2,49.0,81.0,3.5
Male,0.0,215177.0,800.0,740.0,770.0,2310.0,3.63,9.95675675676,9.88648648649,9.13648648649,10.0,EnglishandAnother,3.45,55.0,65.0,3.5
Male,0.0,127000.0,550.0,570.0,570.0,1690.0,3.82,20.0,20.0,23.0,4.0,English,3.53,42.0,63.0,3.5
Male,0.0,75000.0,690.0,650.0,690.0,2030.0,3.68,9.95675675676,9.88648648649,9.13648648649,7.0,English,3.4,47.0,55.0,3.5
Female,0.0,75000.0,480.0,530.0,600.0,1610.0,3.81,9.95675675676,9.88648648649,9.13648648649,9.0,Another,3.72,42.0,47.0,3.5
Male,0.0,85854.0,640.0,600.0,610.0,1850.0,3.44,31.0,28.0,24.0,5.91891891892,EnglishandAnother,3.12,42.0,71.0,3.5
Female,0.0,150000.0,620.0,560.0,640.0,1820.0,3.91,9.95675675676,9.88648648649,9.13648648649,10.0,EnglishandAnother,3.75,49.0,61.0,3.5
Male,0.0,178000.0,760.0,700.0,710.0,2170.0,3.91,9.95675675676,9.88648648649,9.13648648649,4.0,EnglishandAnother,3.58,47.0,91.0,3.5
Unknown,0.0,150000.0,590.0,760.0,680.0,2030.0,3.69,9.95675675676,9.88648648649,9.13648648649,10.0,EnglishandAnother,3.34,47.0,77.0,3.5
Female,300.0,18000.0,400.0,420.0,410.0,1230.0,3.95,9.95675675676,9.88648648649,9.13648648649,1.0,EnglishandAnother,3.68,42.0,42.0,3.5
Female,300.0,85000.0,660.0,610.0,580.0,1850.0,3.75,26.0,31.0,29.0,10.0,EnglishandAnother,3.5,45.0,61.0,3.5
Male,300.0,150000.0,530.0,560.0,540.0,1630.0,3.37,9.95675675676,9.88648648649,9.13648648649,9.0,English,3.12,38.0,46.0,3.5
Male,300.0,85000.0,470.0,510.0,500.0,1480.0,3.63,24.0,24.0,17.0,8.0,Another,3.36,40.0,45.0,3.5
Male,0.0,78000.0,500.0,600.0,560.0,1660.0,3.67217567568,9.95675675676,9.88648648649,9.13648648649,5.91891891892,Another,3.44235135135,45.0,45.0,3.5
Female,0.0,200000.0,370.0,800.0,570.0,1740.0,3.67217567568,9.95675675676,9.88648648649,9.13648648649,5.91891891892,Another,3.44235135135,30.0,48.0,3.5
Female,0.0,540000.0,420.0,520.0,380.0,1320.0,3.67217567568,9.95675675676,9.88648648649,9.13648648649,5.91891891892,EnglishandAnother,3.44235135135,45.0,53.0,3.5
Male,300.0,20000.0,370.0,460.0,350.0,1180.0,3.83,9.95675675676,9.88648648649,9.13648648649,2.0,EnglishandAnother,3.5,37.0,32.0,3.5
Female,0.0,98069.5824324,700.0,640.0,600.0,1940.0,3.42,9.95675675676,9.88648648649,9.13648648649,5.91891891892,EnglishandAnother,3.11,47.0,63.0,3.5
Female,0.0,130000.0,640.0,600.0,560.0,1800.0,4.13,33.0,25.0,23.0,9.0,English,3.77,42.0,83.0,3.5
Female,300.0,15384.0,516.608108108,531.324324324,521.067567568,1569.0,3.86,23.0,17.0,24.0,2.0,Another,3.86,40.0,45.0,3.5
Female,0.0,70000.0,516.608108108,531.324324324,521.067567568,1569.0,3.58,33.0,29.0,29.0,4.0,English,3.41,50.0,58.0,3.5
Female,300.0,39999.0,516.608108108,531.324324324,521.067567568,1569.0,3.62,27.0,19.0,23.0,6.0,Another,3.29,40.0,60.5,3.5
Male,0.0,160000.0,710.0,790.0,670.0,2170.0,4.33,31.0,34.0,28.0,9.0,English,4.0,40.0,107.0,3.5
Female,0.0,300000.0,650.0,740.0,630.0,2020.0,3.29,9.95675675676,9.88648648649,9.13648648649,10.0,EnglishandAnother,3.25,50.0,62.0,3.5
Female,300.0,21000.0,500.0,580.0,560.0,1640.0,3.72,9.95675675676,9.88648648649,9.13648648649,9.0,Another,3.36,49.0,53.0,3.5
Female,0.0,78000.0,516.608108108,531.324324324,521.067567568,1569.0,4.26,29.0,25.0,30.0,10.0,English,3.95,46.0,81.0,3.5
Male,300.0,25612.0,480.0,370.0,500.0,1350.0,3.68,9.95675675676,9.88648648649,9.13648648649,8.0,Another,3.48,40.0,84.0,3.5
Female,0.0,110000.0,640.0,550.0,770.0,1960.0,3.91,31.0,28.0,28.0,7.0,English,3.69,40.0,66.0,3.5
Female,300.0,34869.0,610.0,620.0,650.0,1880.0,3.71,25.0,26.0,27.0,8.0,EnglishandAnother,3.42,50.0,70.0,3.5
Female,300.0,9787.0,390.0,450.0,380.0,1220.0,3.45,9.95675675676,9.88648648649,9.13648648649,2.0,Another,3.12,35.0,72.5,3.5
Female,300.0,0.0,670.0,650.0,660.0,1980.0,3.28,9.95675675676,9.88648648649,9.13648648649,9.0,English,3.12,45.0,73.0,3.5
Male,0.0,500000.0,540.0,580.0,560.0,1680.0,3.9,24.0,25.0,27.0,5.91891891892,English,3.6,47.0,75.0,3.5
Male,300.0,8000.0,400.0,440.0,380.0,1220.0,3.42,9.95675675676,9.88648648649,9.13648648649,5.0,EnglishandAnother,3.42,43.0,43.0,3.5
Female,300.0,121000.0,660.0,640.0,620.0,1920.0,3.58,9.95675675676,9.88648648649,9.13648648649,8.0,English,3.25,50.0,66.0,3.5
Female,0.0,116000.0,570.0,660.0,470.0,1700.0,3.95,9.95675675676,9.88648648649,9.13648648649,7.0,EnglishandAnother,3.59,45.0,55.0,3.5
Female,300.0,65000.0,800.0,630.0,740.0,2170.0,4.13,9.95675675676,9.88648648649,9.13648648649,8.0,English,3.77,51.0,105.0,3.5
Female,0.0,37000.0,510.0,640.0,610.0,1760.0,3.4,9.95675675676,9.88648648649,9.13648648649,8.0,Another,3.0,35.0,81.0,3.5
Male,0.0,20000.0,580.0,680.0,660.0,1920.0,3.68,9.95675675676,9.88648648649,9.13648648649,10.0,EnglishandAnother,3.31,49.0,101.0,3.5
Male,0.0,100000.0,516.608108108,531.324324324,521.067567568,1569.0,4.25,28.0,30.0,29.0,6.0,English,3.91,48.0,68.0,3.5
Male,0.0,180000.0,620.0,670.0,560.0,1850.0,3.81,9.95675675676,9.88648648649,9.13648648649,8.0,EnglishandAnother,3.45,51.0,83.0,3.5
Female,300.0,64105.0,560.0,500.0,570.0,1630.0,4.09,9.95675675676,9.88648648649,9.13648648649,4.0,English,3.9,45.0,53.0,3.5
Female,300.0,34800.0,430.0,420.0,410.0,1260.0,3.85,19.0,20.0,19.0,2.0,Another,3.85,37.0,42.0,3.5
Female,0.0,100000.0,580.0,510.0,600.0,1690.0,3.65,9.95675675676,9.88648648649,9.13648648649,8.0,English,3.56,40.0,45.0,3.5
Female,0.0,200000.0,740.0,650.0,730.0,2120.0,3.84,34.0,27.0,25.0,6.0,English,3.52,45.0,61.0,3.5
Female,0.0,200000.0,550.0,580.0,650.0,1780.0,4.0,9.95675675676,9.88648648649,9.13648648649,9.0,English,4.0,43.0,43.0,3.5
Male,300.0,60460.0,670.0,680.0,680.0,2030.0,4.24,9.95675675676,9.88648648649,9.13648648649,8.0,English,3.92,57.0,105.5,3.5
Female,0.0,98069.5824324,590.0,610.0,550.0,1750.0,3.87,9.95675675676,9.88648648649,9.13648648649,6.0,EnglishandAnother,3.62,47.0,83.0,3.5
Male,0.0,50000.0,516.608108108,531.324324324,521.067567568,1569.0,4.16,30.0,26.0,27.0,6.0,English,4.0,42.0,62.0,3.5
Male,0.0,245000.0,670.0,750.0,680.0,2100.0,3.57,33.0,33.0,30.0,8.0,Another,3.28,51.0,95.0,3.5
Male,300.0,51897.0,690.0,710.0,680.0,2080.0,3.9,9.95675675676,9.88648648649,9.13648648649,10.0,English,3.6,40.0,61.0,3.5
Male,0.0,90000.0,580.0,630.0,460.0,1670.0,3.31,9.95675675676,9.88648648649,9.13648648649,8.0,EnglishandAnother,3.04,40.0,61.0,3.5
Female,0.0,60000.0,620.0,570.0,640.0,1830.0,3.67217567568,9.95675675676,9.88648648649,9.13648648649,8.0,English,3.44235135135,40.0,61.0,3.5
Male,0.0,123000.0,730.0,800.0,670.0,2200.0,4.1,9.95675675676,9.88648648649,9.13648648649,5.0,EnglishandAnother,3.96,56.0,148.5,3.5
Female,0.0,45325.0,630.0,460.0,650.0,1740.0,3.56,26.0,18.0,26.0,8.0,English,3.3,50.0,64.0,3.5
Unknown,0.0,98069.5824324,520.0,620.0,640.0,1780.0,3.68,9.95675675676,9.88648648649,9.13648648649,5.0,English,3.5,49.0,57.0,3.5
Male,300.0,27658.0,680.0,630.0,590.0,1900.0,3.73,9.95675675676,9.88648648649,9.13648648649,10.0,EnglishandAnother,3.52,46.0,52.75,3.5
Male,0.0,117000.0,460.0,490.0,500.0,1450.0,3.67217567568,18.0,23.0,26.0,7.0,Another,3.44235135135,49.0,70.0,3.5
Male,300.0,130000.0,630.0,640.0,640.0,1910.0,3.66,9.95675675676,9.88648648649,9.13648648649,9.0,EnglishandAnother,3.66,48.0,60.0,3.5
Female,300.0,56000.0,500.0,500.0,460.0,1460.0,3.85,21.0,21.0,21.0,3.0,Another,3.45,45.0,75.5,3.5
Female,0.0,200000.0,500.0,640.0,560.0,1700.0,3.7,9.95675675676,9.88648648649,9.13648648649,8.0,EnglishandAnother,3.3,47.0,47.0,3.5
Female,0.0,240000.0,590.0,560.0,590.0,1740.0,3.62,9.95675675676,9.88648648649,9.13648648649,5.91891891892,English,3.45,49.0,49.0,3.5
Female,300.0,33000.0,540.0,450.0,510.0,1500.0,3.66,24.0,18.0,21.0,2.0,Another,3.28,35.0,43.5,3.5
Female,300.0,40000.0,490.0,520.0,450.0,1460.0,3.68,9.95675675676,9.88648648649,9.13648648649,5.0,EnglishandAnother,3.68,46.0,55.0,3.5
Female,300.0,22000.0,360.0,600.0,490.0,1450.0,3.7,9.95675675676,9.88648648649,9.13648648649,5.0,Another,3.6,35.0,53.0,3.5
Female,0.0,225000.0,516.608108108,531.324324324,521.067567568,1569.0,3.8,30.0,26.0,30.0,5.91891891892,English,3.73,40.0,53.0,3.5
Female,300.0,103545.0,510.0,610.0,560.0,1680.0,4.2,25.0,28.0,21.0,9.0,English,3.9,45.0,45.0,3.5
Female,0.0,55000.0,580.0,540.0,550.0,1670.0,3.9,30.0,29.0,24.0,4.0,English,3.72,47.0,63.0,3.5
Male,0.0,128000.0,540.0,550.0,500.0,1590.0,3.73,20.0,23.0,22.0,8.0,EnglishandAnother,3.36,45.0,65.5,3.5
Female,0.0,95000.0,590.0,670.0,580.0,1840.0,3.63,30.0,31.0,24.0,10.0,English,3.27,49.0,65.0,3.5
Female,300.0,34000.0,550.0,600.0,580.0,1730.0,3.68,25.0,27.0,26.0,5.91891891892,EnglishandAnother,3.52,45.0,49.0,3.5
Male,0.0,200000.0,540.0,600.0,620.0,1760.0,3.54,9.95675675676,9.88648648649,9.13648648649,10.0,English,3.2,48.0,80.0,3.5
Female,0.0,41000.0,590.0,680.0,620.0,1890.0,3.31,9.95675675676,9.88648648649,9.13648648649,9.0,Another,2.95,42.0,55.0,3.5
Male,300.0,26170.0,560.0,500.0,610.0,1670.0,3.75,21.0,22.0,25.0,8.0,Another,3.41,45.0,45.0,3.5
Female,300.0,21600.0,550.0,500.0,530.0,1580.0,3.66,9.95675675676,9.88648648649,9.13648648649,4.0,EnglishandAnother,3.33,46.0,66.0,3.5
Female,0.0,159540.0,690.0,650.0,670.0,2010.0,4.07,9.95675675676,9.88648648649,9.13648648649,5.91891891892,English,3.84,48.0,60.0,3.5
Male,0.0,75090.0,550.0,590.0,530.0,1670.0,3.4,16.0,23.0,18.0,8.0,English,3.22,46.0,46.0,3.5
Female,0.0,140000.0,610.0,660.0,700.0,1970.0,3.58,9.95675675676,9.88648648649,9.13648648649,10.0,EnglishandAnother,3.25,47.0,71.0,3.5
Male,0.0,6000.0,620.0,560.0,590.0,1770.0,3.92,29.0,25.0,25.0,8.0,English,3.64,45.0,70.5,3.5
Female,300.0,20000.0,490.0,620.0,620.0,1730.0,3.45,9.95675675676,9.88648648649,9.13648648649,7.0,EnglishandAnother,3.29,32.0,56.0,3.5
Female,300.0,50000.0,516.608108108,531.324324324,521.067567568,1569.0,3.66,31.0,29.0,21.0,10.0,EnglishandAnother,3.33,42.0,94.0,3.5
Female,300.0,40000.0,590.0,580.0,590.0,1760.0,3.5,9.95675675676,9.88648648649,9.13648648649,4.0,English,3.27,40.0,42.0,3.5
Female,300.0,61085.0,420.0,460.0,390.0,1270.0,3.54,9.95675675676,9.88648648649,9.13648648649,4.0,EnglishandAnother,3.2,40.0,43.0,3.5
Male,0.0,14916.0,620.0,550.0,550.0,1720.0,3.27,9.95675675676,9.88648648649,9.13648648649,7.0,English,3.18,45.0,57.0,3.5
Female,300.0,20500.0,430.0,490.0,500.0,1420.0,4.22,26.0,18.0,18.0,1.0,Another,3.86,45.0,80.5,3.5
Male,0.0,80000.0,570.0,480.0,590.0,1640.0,3.73,9.95675675676,9.88648648649,9.13648648649,5.91891891892,EnglishandAnother,3.73,45.0,69.0,3.5
Male,300.0,48000.0,516.608108108,531.324324324,521.067567568,1569.0,3.95,15.0,17.0,18.0,8.0,EnglishandAnother,3.85,40.0,47.5,3.5
Female,0.0,200000.0,650.0,650.0,650.0,1950.0,3.67,33.0,29.0,30.0,10.0,English,3.53,49.0,77.0,3.5
Female,300.0,48000.0,620.0,550.0,520.0,1690.0,4.09,30.0,25.0,25.0,8.0,English,3.9,45.0,61.0,3.5
Male,0.0,55000.0,590.0,580.0,630.0,1800.0,3.77,23.0,27.0,26.0,5.0,English,3.4,49.0,81.0,3.5
Female,300.0,25646.0,490.0,430.0,510.0,1430.0,3.7,9.95675675676,9.88648648649,9.13648648649,5.0,English,3.4,20.0,54.0,3.5
Male,0.0,180000.0,740.0,740.0,630.0,2110.0,3.54,35.0,31.0,27.0,10.0,English,3.2,48.0,65.0,3.5
Female,0.0,88000.0,580.0,720.0,680.0,1980.0,3.87,9.95675675676,9.88648648649,9.13648648649,10.0,English,3.62,45.0,53.0,3.5
Female,0.0,100000.0,620.0,490.0,560.0,1670.0,3.55,24.0,25.0,26.0,5.0,English,3.35,40.0,56.0,3.5
Female,0.0,100000.0,660.0,720.0,660.0,2040.0,4.2,9.95675675676,9.88648648649,9.13648648649,9.0,English,3.8,45.0,77.0,3.5
Male,0.0,350000.0,516.608108108,531.324324324,521.067567568,1569.0,3.66,30.0,30.0,27.0,5.91891891892,English,3.66,49.0,53.0,3.5
Male,300.0,20000.0,516.608108108,531.324324324,521.067567568,1569.0,3.54,23.0,19.0,20.0,1.0,Another,3.18,47.0,50.0,3.5
Male,0.0,150000.0,660.0,670.0,610.0,1940.0,3.5,31.0,34.0,24.0,7.0,English,3.31,44.0,56.0,3.5
Male,0.0,68873.0,610.0,580.0,530.0,1720.0,3.3,29.0,25.0,23.0,5.91891891892,English,3.2,44.0,65.0,3.5
Female,0.0,3000.0,520.0,550.0,630.0,1700.0,3.85,21.0,27.0,26.0,4.0,Another,3.45,47.0,61.0,3.5
Female,300.0,120000.0,560.0,560.0,510.0,1630.0,3.9,9.95675675676,9.88648648649,9.13648648649,4.0,English,3.72,45.0,53.0,3.5
Female,300.0,15000.0,500.0,660.0,520.0,1680.0,3.61,24.0,24.0,21.0,1.0,EnglishandAnother,3.23,40.0,45.0,3.5
Female,300.0,98069.5824324,610.0,510.0,580.0,1700.0,3.85,9.95675675676,9.88648648649,9.13648648649,10.0,English,3.59,40.0,62.0,3.5
Female,0.0,45000.0,670.0,590.0,750.0,2010.0,3.7,9.95675675676,9.88648648649,9.13648648649,10.0,English,3.44,45.0,65.0,3.5
Female,0.0,140000.0,620.0,630.0,600.0,1850.0,3.81,9.95675675676,9.88648648649,9.13648648649,8.0,English,3.31,40.0,56.0,3.5
Female,300.0,60000.0,480.0,570.0,450.0,1500.0,3.63,9.95675675676,9.88648648649,9.13648648649,8.0,Another,3.27,48.0,52.0,3.5
Female,0.0,35000.0,570.0,530.0,610.0,1710.0,4.24,32.0,25.0,23.0,8.0,English,4.0,45.0,57.5,3.5
Female,0.0,144750.0,580.0,570.0,600.0,1750.0,3.45,9.95675675676,9.88648648649,9.13648648649,9.0,English,3.15,42.0,62.0,3.5
Female,300.0,14400.0,450.0,440.0,380.0,1270.0,3.45,13.0,19.0,15.0,4.0,Another,3.18,30.0,35.0,3.5
Female,300.0,130000.0,540.0,540.0,560.0,1640.0,3.77,19.0,24.0,22.0,9.0,Another,3.59,45.0,65.0,3.5
Male,300.0,45539.0,490.0,400.0,480.0,1370.0,3.95,9.95675675676,9.88648648649,9.13648648649,2.0,Another,3.77,45.0,61.0,3.5
Male,0.0,98069.5824324,630.0,650.0,620.0,1900.0,3.45,9.95675675676,9.88648648649,9.13648648649,8.0,English,3.2,45.0,81.0,3.5
Female,300.0,40000.0,520.0,550.0,590.0,1660.0,3.9,9.95675675676,9.88648648649,9.13648648649,8.0,EnglishandAnother,3.72,38.0,38.0,3.5
Male,0.0,180000.0,540.0,670.0,590.0,1800.0,4.04,9.95675675676,9.88648648649,9.13648648649,3.0,EnglishandAnother,3.68,45.0,69.0,3.5
Male,0.0,95000.0,670.0,610.0,550.0,1830.0,3.65,28.0,25.0,27.0,5.91891891892,English,3.45,44.0,49.0,3.5
Female,300.0,70000.0,570.0,580.0,640.0,1790.0,3.68,9.95675675676,9.88648648649,9.13648648649,9.0,Another,3.4,37.0,54.0,3.5
Female,0.0,98069.5824324,590.0,540.0,600.0,1730.0,4.0,25.0,24.0,23.0,10.0,English,3.95,42.0,55.0,3.5
Female,0.0,70000.0,590.0,540.0,630.0,1760.0,3.92,9.95675675676,9.88648648649,9.13648648649,6.0,EnglishandAnother,3.85,40.0,65.0,3.5
Female,300.0,13308.0,520.0,530.0,510.0,1560.0,3.6,9.95675675676,9.88648648649,9.13648648649,5.0,EnglishandAnother,3.2,47.0,59.0,3.5
Female,0.0,49000.0,620.0,620.0,750.0,1990.0,3.52,9.95675675676,9.88648648649,9.13648648649,7.0,English,3.14,45.0,57.0,3.5
Male,300.0,80160.0,540.0,550.0,560.0,1650.0,3.8,9.95675675676,9.88648648649,9.13648648649,6.0,Another,3.65,48.0,68.0,3.5
Female,300.0,35464.0,560.0,560.0,590.0,1710.0,4.24,24.0,19.0,24.0,5.91891891892,English,3.92,36.0,63.0,3.5
Female,300.0,33600.0,580.0,480.0,580.0,1640.0,3.72,31.0,19.0,24.0,6.0,English,3.72,40.0,45.0,3.5
Male,0.0,100000.0,610.0,710.0,660.0,1980.0,3.5,9.95675675676,9.88648648649,9.13648648649,10.0,English,3.25,40.0,89.0,3.5
Female,0.0,160000.0,640.0,650.0,610.0,1900.0,3.91,9.95675675676,9.88648648649,9.13648648649,8.0,English,3.58,45.0,75.0,3.5
Male,0.0,98069.5824324,660.0,680.0,590.0,1930.0,3.62,34.0,29.0,28.0,5.91891891892,English,3.44,48.0,66.0,3.5
