@relation 'admission_stats-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R1-2,13'

@attribute famincome numeric
@attribute SATCRDG numeric
@attribute SATMATH numeric
@attribute SATWRTG numeric
@attribute SATTotal numeric
@attribute HSGPA numeric
@attribute ACTRead numeric
@attribute ACTMath numeric
@attribute ACTEngWrit numeric
@attribute APIScore numeric
@attribute HSGPAunweighted numeric
@attribute Firststyrunitsforgpa numeric
@attribute Firststyeartotcumunits numeric
@attribute Firstyrcumgpa {0,1,2,3,4}

@data
0.18,0.553571,0.482143,0.583333,0.52,0.772727,0,0,0,0.888889,0.776786,0.473684,0.333333,3
0.075898,0.607143,0.678571,0.716667,0.666667,0.621212,0,0,0,0.666667,0.691964,0.526316,0.232026,3
0.085031,0.446429,0.660714,0.45,0.493333,0.878788,0,0,0,0.666667,0.90625,0.460526,0.441176,3
0.044,0.535714,0.410714,0.616667,0.5,0.674242,0,0,0,0.222222,0.714286,0.552632,0.261438,3
0.1,0.25,0.982143,0.433333,0.533333,0.628788,0,0,0,0.479155,0.741071,0.421053,0.228758,3
0.055,0.375,0.5,0.45,0.406667,0.700758,0.132984,0.529408,0.488979,0.333333,0.825893,0.486842,0.366013,3
0.245,0.660714,0.821429,0.7,0.733333,0.689394,0,0,0,0.777778,0.700893,0.552632,0.294118,3
0.059,0.553571,0.642857,0.6,0.586667,0.810606,0.385864,0.674206,0.415976,0.444444,0.915179,0.368421,0.326797,3
0.064,0.267857,0.339286,0.433333,0.3,0.594697,0,0,0,0.333333,0.700893,0.460526,0.281046,3
0.04,0.214286,0.25,0.316667,0.2,0.549242,0,0,0,0.111111,0.611607,0.434211,0.287582,3
0.042,0.357143,0.285714,0.516667,0.346667,0.94697,0,0,0,0.479155,0.977679,0.526316,0.339869,3
0.037,0.392857,0.428571,0.5,0.406667,0.666667,0.458115,0.493209,0.342973,0,0.647321,0.526316,0.330065,3
0.012743,0.553571,0.678571,0.6,0.6,0.723485,0.710995,0.674206,0.561982,0.888889,0.727679,0.5,0.346405,3
0.215,0.714286,0.767857,0.716667,0.74,0.534091,0,0,0,1,0.571429,0.513158,0.529412,3
0.032,0.75,0.696429,0.75,0.74,0.776515,0,0,0,0.777778,0.834821,0.394737,0.405229,3
0.3,0.428456,0.45563,0.46248,0.415051,0.765152,0.566492,0.782804,0.780991,0.888889,0.745536,0.5,0.581699,3
0.0225,0.5,0.375,0.5,0.426667,0.659091,0,0,0,0.333333,0.642857,0.460526,0.248366,3
0.062608,0.428456,0.45563,0.46248,0.415051,0.80303,0.963874,0.927601,0.74449,1,0.883929,0.460526,0.379085,3
0.072175,0.625,0.482143,0.55,0.533333,0.753788,0,0,0,0.777778,0.799107,0.486842,0.294118,3
0.2,0.535714,0.517857,0.55,0.513333,0.715909,0.42199,0.565608,0.488979,0.479155,0.776786,0.552632,0.294118,3
0.081,0.785714,0.714286,0.966667,0.846667,0.670455,0,0,0,0.666667,0.727679,0.565789,0.352941,3
0.085,0.482143,0.482143,0.483333,0.453333,0.530303,0,0,0,0.444444,0.5,0.526316,0.281046,3
0.098,0.625,0.553571,0.616667,0.586667,0.776515,0,0,0,0.777778,0.754464,0.460526,0.359477,3
0.14,0.803571,0.910714,0.95,0.92,0.719697,0.963874,0.891402,0.853994,1,0.700893,0.486842,0.614379,3
0.01768,0.589286,0.642857,0.666667,0.626667,0.708333,0,0,0,0.333333,0.647321,0.460526,0.333333,3
0.03,0.446429,0.392857,0.416667,0.38,0.795455,0,0,0,0.222222,0.776786,0.460526,0.300654,3
0.12,0.678571,0.642857,0.466667,0.58,0.719697,0.74712,0.638006,0.561982,0.555556,0.678571,0.460526,0.359477,3
0.019619,0.607143,0.857143,0.55,0.666667,0.776515,0,0,0,0.888889,0.754464,0.565789,0.457516,3
0.058885,0.714286,0.75,0.733333,0.74,0.776515,0.855497,0.855203,0.853994,0.444444,0.794643,0.460526,0.385621,3
0.075898,0.803571,0.910714,0.733333,0.833333,0.810606,0,0,0,0.888889,0.794643,0.552632,0.607843,3
0.046,0.607143,0.5,0.833333,0.646667,0.450758,0,0,0,0.111111,0.375,0.526316,0.496732,3
0.03,0.375,0.303571,0.5,0.353333,0.753788,0.494241,0.312212,0.452478,0.111111,0.709821,0.486842,0.366013,3
0.23,0.428456,0.45563,0.46248,0.415051,0.659091,0.74712,0.674206,0.634985,0.479155,0.776786,0.526316,0.333333,3
0.032,0.607143,0.428571,0.516667,0.493333,0.799242,0.458115,0.384611,0.488979,0.777778,0.794643,0.526316,0.385621,3
0.075898,0.428456,0.45563,0.46248,0.415051,0.193182,0,0,0,0.555556,0.1875,0.460526,0.267974,3
0.104,0.517857,0.732143,0.916667,0.733333,0.723485,0,0,0,1,0.736607,0.776316,0.653595,3
0.065,0.642857,0.535714,0.666667,0.606667,0.636364,0.74712,0.45701,0,0.888889,0.607143,0.5,0.331699,3
0.0207,0.535714,0.660714,0.55,0.566667,0.795455,0.74712,0.674206,0.525481,0.111111,0.857143,0.460526,0.300654,3
0.2,0.607143,0.517857,0.516667,0.526667,0.795455,0,0,0,0.479155,0.9375,0.394737,0.281046,3
0.185,0.803571,0.625,0.65,0.693333,0.875,0,0,0,1,0.897321,0.552632,0.70915,3
0.062,0.839286,0.660714,0.883333,0.813333,0.784091,0,0,0,0.555556,0.830357,0.565789,0.45098,3
0.12,0.785714,0.625,0.733333,0.72,0.734848,0,0,0,1,0.794643,0.526316,0.281046,3
0.06,0.660714,0.946429,0.65,0.76,0.708333,0,0,0,1,0.674107,0.578947,0.529412,3
0.25,0.625,0.75,0.683333,0.686667,0.787879,0.819372,0.782804,0.74449,1,0.892857,0.486842,0.287582,3
0.15,0.642857,0.696429,0.683333,0.673333,0.628788,0,0,0,0.777778,0.602679,0.526316,0.30719,3
0.052,0.428456,0.45563,0.46248,0.415051,0.772727,0.674869,0.348412,0.488979,0.479155,0.870536,0.460526,0.248366,3
0.18,1,0.821429,0.916667,0.946667,0.469697,0,0,0,1,0.410714,0.526316,0.437908,3
0.033,0.625,0.75,0.733333,0.706667,0.606061,0,0,0,0.444444,0.674107,0.460526,0.385621,3
0.075,0.339286,0.5,0.583333,0.446667,0.810606,0.458115,0.493209,0.452478,0.444444,0.794643,0.684211,0.359477,3
0.01686,0.446429,0.375,0.5,0.406667,0.518939,0.385864,0.45701,0.598484,0.555556,0.53125,0.526316,0.30719,3
0.16,0.642857,0.767857,0.45,0.606667,0.829545,0,0,0,0.888889,0.799107,0.513158,0.444444,3
0.034,0.428456,0.45563,0.46248,0.415051,0.787879,0.385864,0.601807,0.561982,0.479155,0.803571,0.578947,0.46732,3
0.055047,0.607143,0.642857,0.633333,0.62,0.640152,0.638743,0.674206,0.707988,0.333333,0.575893,0.381579,0.261438,3
0,0.5,0.535714,0.616667,0.533333,0.583333,0,0,0,0.666667,0.598214,0.552632,0.366013,3
0.155,0.428456,0.45563,0.46248,0.415051,0.719697,0.783246,0.638006,0.671487,0.777778,0.678571,0.552632,0.503268,3
0.048,0.428456,0.45563,0.46248,0.415051,0.753788,0.385864,0.45701,0.488979,0.222222,0.709821,0.460526,0.281046,3
0.039904,0.5,0.339286,0.466667,0.4,0.863636,0.385864,0.312212,0.342973,0.333333,0.866071,0.447368,0.326797,3
0.06,0.696429,0.482143,0.55,0.56,0.704545,0,0,0,0.888889,0.754464,0.460526,0.215686,3
0.052,0.642857,0.339286,0.783333,0.58,0.742424,0,0,0,1,0.794643,0.526316,0.281046,3
0.08,0.714286,0.642857,0.533333,0.62,0.685606,0,0,0,0.444444,0.705357,0.526316,0.379085,3
0.1,0.428571,1,0.433333,0.606667,0.518939,0,0,0,0.479155,0.571429,0.434211,0.228758,3
0.500001,0.232143,0.678571,0.483333,0.433333,0.673346,0,0,0,0.888889,0.695904,0.328947,0.300654,3
0.06,0.446429,0.928571,0.85,0.753333,0.636364,0,0,0,0.479155,0.75,0.460526,0.281046,3
0.014,0.446429,0.660714,0.45,0.493333,0.579545,0,0,0,0.555556,0.607143,0.526316,0.385621,3
0.039,0.357143,0.321429,0.366667,0.3,0.810606,0,0,0,0,0.915179,0.486842,0.294118,3
0.06,0.535714,0.785714,0.683333,0.666667,0.673346,0,0,0,0.479155,0.695904,0.526316,0.281046,3
0.065,0.660714,0.857143,0.683333,0.74,0.515152,0,0,0,0.479155,0.455357,0.460526,0.248366,3
0.02749,0.142857,0.178571,0.333333,0.153333,0.587121,0.16911,0.239813,0.233469,0.479155,0.651786,0.394737,0.248366,3
0.048,0.625,0.517857,0.75,0.626667,0.757576,0,0,0,0.479155,0.866071,0.421053,0.228758,3
0.165,0.428456,0.45563,0.46248,0.415051,0.628788,0.602618,0.710405,0.525481,1,0.602679,0.578947,0.339869,3
0.332451,0.660714,0.607143,0.6,0.613333,0.776515,0.783246,0.565608,0.74449,0.777778,0.915179,0.5,0.346405,3
0.009,0.357143,0.446429,0.5,0.4,0.810606,0,0,0,0.444444,0.794643,0.526316,0.320261,3
0.045,0.446429,0.375,0.466667,0.393333,0.625,0,0,0,0.333333,0.71875,0.460526,0.281046,3
0.155,0.696429,0.482143,0.8,0.66,0.685606,0,0,0,1,0.678571,0.526316,0.594771,3
0,0.446429,0.482143,0.616667,0.493333,0.583333,0,0,0,0.479155,0.6875,0.526316,0.248366,3
0.054,0.625,0.535714,0.45,0.513333,0.833333,0.458115,0.601807,0.488979,0.333333,0.879464,0.578947,0.30719,3
0.013,0.392857,0.428571,0.316667,0.333333,0.450758,0.458115,0.348412,0.342973,0.333333,0.508929,0.513158,0.27451,3
0.038,0.410714,0.285714,0.45,0.34,0.628788,0.494241,0.312212,0.525481,0.222222,0.647321,0.5,0.267974,3
0.031336,0.267857,0.517857,0.25,0.293333,0.674242,0,0,0,0.111111,0.794643,0.421053,0.228758,3
0.09,0.660714,0.678571,0.816667,0.726667,0.693182,0,0,0,0.444444,0.691964,0.578947,0.464052,3
0.19,0.857143,0.482143,0.633333,0.653333,0.825758,0,0,0,0.555556,0.879464,0.5,0.424837,3
0.075898,0.428456,0.45563,0.46248,0.415051,0.92803,0,0,0,0.666667,0.973214,0.5,0.326797,3
0.046,0.660714,0.535714,0.716667,0.633333,0.659091,0,0,0,0.222222,0.669643,0.5,0.424837,3
0.026554,0.321429,0.392857,0.516667,0.373333,0.715909,0,0,0,0,0.665179,0.460526,0.281046,3
0.024,0.428456,0.45563,0.46248,0.415051,0.67803,0.241361,0.312212,0.26997,0.555556,0.799107,0.355263,0.248366,3
0.075,0.642857,0.732143,0.716667,0.7,0.643939,0,0,0,0.777778,0.629464,0.631579,0.51634,3
0.02,0.303571,0.178571,0.35,0.22,0.685606,0.205236,0.203614,0.233469,0,0.709821,0.5,0.267974,3
0.005,0.321429,0.428571,0.366667,0.326667,0.673346,0,0,0,0.222222,0.695904,0.460526,0.320261,3
0.01664,0.464286,0.464286,0.516667,0.453333,0.640152,0,0,0,0.111111,0.607143,0.526316,0.411765,3
0.06,0.642857,0.625,0.666667,0.64,0.5,0,0,0,0.888889,0.513393,0.421053,0.228758,3
0.008,0.428456,0.45563,0.46248,0.415051,0.530303,0.313613,0.638006,0.379475,0.777778,0.553571,0.315789,0.281046,3
0.032,0.625,0.5,0.633333,0.573333,0.882576,0,0,0,0.777778,0.897321,0.394737,0.248366,3
0.018,0.5,0.482143,0.333333,0.4,0.590909,0,0,0,0.111111,0.660714,0.486842,0.352941,3
0.03,0.339286,0.553571,0.316667,0.36,0.742424,0,0,0,0.777778,0.754464,0.328947,0.313725,3
0.0295,0.464286,0.535714,0.483333,0.466667,0.772727,0.566492,0.601807,0.634985,0.666667,0.732143,0.460526,0.411765,3
0.035,0.339286,0.428571,0.466667,0.373333,0.55303,0,0,0,0.555556,0.611607,0.434211,0.300654,3
0.042,0.5,0.482143,0.55,0.486667,0.791667,0.385864,0.45701,0.342973,0.111111,0.763393,0.539474,0.313725,3
0.2,0.75,0.571429,0.616667,0.64,0.746212,0,0,0,0.479155,0.879464,0.552632,0.261438,3
0.07,0.625,0.857143,0.683333,0.726667,0.503788,0,0,0,1,0.46875,0.5,0.300654,3
0.024,0.178571,0.392857,0.35,0.253333,0.810606,0.349738,0.45701,0.233469,0,0.866071,0.394737,0.281046,3
0.0281,0.767857,0.607143,0.533333,0.626667,0.170455,0,0,0,0,0.107143,0.552632,0.411765,3
0.075898,0.303571,0.357143,0.383333,0.3,0.439394,0.205236,0.348412,0.26997,0.111111,0.517857,0.394737,0.248366,3
0.015428,0.196429,0.285714,0.366667,0.226667,0.587121,0.241361,0.276013,0.342973,0.333333,0.611607,0.460526,0.281046,3
0.04,0.446429,0.589286,0.5,0.486667,0.776515,0.458115,0.601807,0.379475,0.111111,0.866071,0.342105,0.264706,3
0.017,0.464286,0.392857,0.45,0.4,0.647727,0,0,0,0,0.705357,0.460526,0.281046,3
0.04,0.25,0.303571,0.316667,0.233333,0.719697,0.132984,0.276013,0.306472,0.479155,0.8125,0.460526,0.277778,3
0.03,0.5,0.589286,0.516667,0.513333,0.704545,0.602618,0.674206,0.561982,0.555556,0.683036,0.552632,0.372549,3
0.056,0.75,0.517857,0.816667,0.7,0.761364,0,0,0,0.444444,0.816964,0.473684,0.359477,3
0.01884,0.464286,0.589286,0.433333,0.466667,0.772727,0,0,0,0.479155,0.821429,0.526316,0.281046,3
0.0345,0.553571,0.410714,0.533333,0.473333,0.734848,0.638743,0.348412,0.415976,0.479155,0.794643,0.394737,0.215686,3
0.042,0.375,0.392857,0.266667,0.293333,0.507576,0,0,0,0.111111,0.419643,0.434211,0.254902,3
0.06,0.678571,0.428571,0.6,0.553333,0.727273,0.855497,0.45701,0.634985,0.479155,0.785714,0.526316,0.359477,3
0.0078,0.553571,0.428571,0.383333,0.42,0.673346,0.458115,0.565608,0.561982,0.555556,0.695904,0.460526,0.362745,3
0.075898,0.428456,0.45563,0.46248,0.415051,0.799242,0.674869,0.638006,0.707988,1,0.941964,0.565789,0.300654,3
0.027,0.571429,0.803571,0.65,0.673333,0.829545,0.530366,0.710405,0.598484,0,0.816964,0.618421,0.45098,3
0.020163,0.660714,0.535714,0.633333,0.6,0.848485,0,0,0,0.777778,0.888393,0.526316,0.359477,3
0.231,0.553571,0.535714,0.5,0.506667,0.643939,0,0,0,0.888889,0.6875,0.460526,0.326797,3
0.0115,0.303571,0.357143,0.466667,0.333333,0.772727,0,0,0,0.666667,0.767857,0.460526,0.745098,3
0.187892,0.5,0.589286,0.6,0.546667,0.753788,0,0,0,0.479155,0.799107,0.460526,0.300654,3
0.034,0.482143,0.107143,0.466667,0.306667,0.621212,0,0,0,0.555556,0.691964,0.460526,0.300654,3
0.3,0.553571,0.5,0.65,0.553333,0.450758,0,0,0,0.479155,0.53125,0.460526,0.27451,3
0.35,0.767857,0.767857,0.8,0.793333,0.647727,0,0,0,0.479155,0.669643,0.539474,0.490196,3
0.135,0.428456,0.45563,0.46248,0.415051,0.659091,0.819372,0.493209,0.707988,0.479155,0.776786,0.526316,0.333333,3
0.035,0.5,0.446429,0.533333,0.466667,0.685606,0,0,0,0.479155,0.808036,0.5,0.254902,3
0.03,0.678571,0.642857,0.583333,0.626667,0.791667,0.927749,0.746604,0.634985,0.888889,0.799107,0.460526,0.431373,3
0.072,0.339286,0.446429,0.316667,0.32,0.882576,0.096859,0.384611,0.379475,0.111111,0.875,0.394737,0.281046,3
0.096,0.714286,0.678571,0.766667,0.726667,0.640152,0,0,0,0.479155,0.709821,0.421053,0.245098,3
0.07,0.428456,0.45563,0.46248,0.415051,0.69697,0,0,0,0.777778,0.803571,0.526316,0.359477,3
0.025,0.607143,0.607143,0.466667,0.54,0.587121,0,0,0,0.555556,0.571429,0.526316,0.411765,3
0.08956,0.767857,0.482143,0.95,0.746667,0.772727,0,0,0,0.666667,0.767857,0.552632,0.601307,3
0.044,0.553571,0.535714,0.466667,0.493333,0.848485,0,0,0,0.479155,1,0.460526,0.336601,3
0.0228,0.410714,0.535714,0.433333,0.426667,0.340909,0,0,0,0.888889,0.401786,0.434211,0.235294,3
0.2,0.607143,0.589286,0.783333,0.66,0.867424,0,0,0,0.777778,0.897321,0.526316,0.281046,3
0.115,0.535714,0.464286,0.583333,0.506667,0.776515,0,0,0,0.333333,0.754464,0.486842,0.313725,3
0.07,0.803571,0.642857,0.583333,0.673333,0.693182,0,0,0,0.777778,0.691964,0.526316,0.359477,3
0.06,0.589286,0.75,0.766667,0.706667,0.753788,0,0,0,0.888889,0.709821,0.552632,0.647059,3
0.025,0.428571,0.357143,0.283333,0.306667,0.416667,0,0,0,0.555556,0.450893,0.394737,0.248366,3
0.16,0.535714,0.714286,0.6,0.606667,0.693182,0,0,0,1,0.732143,0.618421,0.48366,3
0.145,0.714286,0.821429,0.85,0.813333,0.583333,0.855497,0.963801,0.74449,1,0.6875,0.618421,0.352941,3
0.108,0.839286,0.642857,0.633333,0.706667,0.833333,0.927749,0.529408,0.525481,0.479155,0.888393,0.526316,0.545752,3
0.0345,0.75,0.482143,0.583333,0.593333,0.69697,0,0,0,0.777778,0.776786,0.421053,0.30719,3
0.0195,0.553571,0.678571,0.55,0.58,0.579545,0,0,0,0.479155,0.642857,0.578947,0.385621,3
0.035,0.535714,0.517857,0.533333,0.506667,0.621212,0,0,0,0.444444,0.571429,0.460526,0.248366,3
0.049,0.339286,0.482143,0.366667,0.353333,0.776515,0.349738,0.45701,0.306472,0.222222,0.754464,0.5,0.339869,3
0.078,0.571429,0.678571,0.616667,0.613333,0.848485,0,0,0,0.333333,0.928571,0.434211,0.261438,3
0.28,0.678571,0.535714,0.6,0.593333,0.742424,0,0,0,0.777778,0.799107,0.5,0.379085,3
0.04,0.660714,0.482143,0.516667,0.533333,0.727273,0,0,0,0.444444,0.691964,0.513158,0.405229,3
0.0185,0.678571,0.803571,0.733333,0.746667,0.704545,0,0,0,1,0.754464,0.460526,0.27451,3
0.061,0.642857,0.446429,0.55,0.526667,0.867424,0,0,0,0.479155,0.933036,0.578947,0.30719,3
0.021,0.375,0.232143,0.45,0.306667,0.640152,0,0,0,0.111111,0.665179,0.355263,0.196078,3
0.032,0.589286,0.517857,0.516667,0.52,0.666667,0,0,0,0.333333,0.6875,0.526316,0.547386,3
0.024,0.517857,0.5,0.433333,0.453333,0.912879,0,0,0,0.479155,0.973214,0.526316,0.398693,3
0.031,0.107143,0.089286,0.233333,0.066667,0.507576,0.060733,0.239813,0.196967,0.333333,0.598214,0.421053,0.228758,3
0.075898,1,0.696429,0.783333,0.846667,0.659091,0,0,0,1,0.732143,0.486842,0.444444,3
0.014,0.732143,0.678571,0.733333,0.72,0.784091,0,0,0,0.888889,0.848214,0.526316,0.385621,3
0.075898,0.892857,0.892857,0.816667,0.893333,0.560606,0,0,0,0.479155,0.517857,0.460526,0.372549,3
0.035,0.339286,0.482143,0.383333,0.36,0.673346,0,0,0,0,0.695904,0.460526,0.441176,3
0.048,0.714286,0.732143,0.533333,0.653333,0.863636,0.74712,0.674206,0.525481,1,0.857143,0.526316,0.411765,3
0.033,0.571429,0.589286,0.616667,0.58,0.700758,0,0,0,0.111111,0.674107,0.5,0.418301,3
0.035,0.285714,0.232143,0.316667,0.22,0.727273,0,0,0,0.888889,0.714286,0.394737,0.281046,3
0.044,0.428456,0.45563,0.46248,0.415051,0.719697,0,0,0,0.333333,0.723214,0.486842,0.313725,3
0.036,0.589286,0.75,0.533333,0.613333,0.905303,0.566492,0.674206,0.561982,0.555556,0.964286,0.486842,0.379085,3
0.0345,0.589286,0.660714,0.7,0.646667,0.613636,0,0,0,0.888889,0.553571,0.513158,0.54902,3
0.04,0.339286,0.464286,0.483333,0.393333,0.810606,0,0,0,0.222222,0.776786,0.526316,0.333333,3
0.019777,0.589286,0.482143,0.366667,0.446667,0.791667,0.42199,0.384611,0.342973,0.666667,0.84375,0.460526,0.300654,3
0.037126,0.142857,0.267857,0.233333,0.146667,0.700758,0,0,0,1,0.808036,0.394737,0.428105,3
0.028,0.25,0.428571,0.35,0.293333,0.617424,0.349738,0.42081,0.342973,0.479155,0.669643,0.447368,0.509804,3
0.1,0.642857,0.517857,0.65,0.593333,0.590909,0,0,0,0.555556,0.696429,0.460526,0.287582,3
0.000853,0.428456,0.45563,0.46248,0.415051,0.742424,0,0,0,0.333333,0.732143,0.460526,0.369281,3
0.075898,0.410714,0.446429,0.466667,0.406667,0.659091,0,0,0,0.479155,0.598214,0.460526,0.281046,3
0.07,0.375,0.803571,0.566667,0.566667,0.568182,0,0,0,0.479155,0.669643,0.328947,0.248366,3
0.045,0.714286,0.446429,0.533333,0.546667,0.82197,0.530366,0.42081,0.488979,0.333333,0.96875,0.526316,0.352941,3
0,0.446429,0.482143,0.533333,0.46,0.795455,0.638743,0.384611,0.598484,0.888889,0.821429,0.447368,0.24183,3
0.089,0.553571,0.321429,0.466667,0.413333,0.469697,0,0,0,0.333333,0.473214,0.460526,0.333333,3
0.700001,0.482143,0.607143,0.483333,0.5,0.673346,0,0,0,0.888889,0.695904,0.421053,0.261438,3
0.2,0.464286,0.464286,0.5,0.446667,0.496212,0,0,0,0.479155,0.446429,0.526316,0.300654,3
0.096,0.25,0.928571,0.6,0.58,0.715909,0,0,0,0.479155,0.84375,0.434211,0.352941,3
0.03,0.392857,0.964286,0.55,0.626667,0.673346,0,0,0,0.479155,0.695904,0.421053,0.30719,3
0.115,0.428456,0.45563,0.46248,0.415051,0.673346,0,0,0,0.479155,0.695904,0.328947,0.183007,3
0.1036,0.910714,0.607143,0.816667,0.793333,0.909091,0,0,0,0.777778,0.924107,0.526316,0.359477,3
0.12,0.821429,0.553571,0.783333,0.726667,0.742424,0.855497,0.746604,0.817493,0.777778,0.754464,0.618421,0.457516,2
0.083196,0.452059,0.474272,0.484001,0.439431,0.560606,0.494241,0.565608,0.561982,0.486063,0.660714,0.460526,0.281046,2
0.017286,0.375,0.571429,0.383333,0.406667,0.916667,0.02895,0.028987,0.027877,0.666667,0.915179,0.460526,0.281046,2
0.065,0.875,0.892857,0.683333,0.833333,0.651515,0.02895,0.028987,0.027877,0.486063,0.625,0.578947,0.411765,2
0.008,0.607143,0.267857,0.516667,0.433333,0.848485,0.566492,0.276013,0.488979,0.333333,0.910714,0.434211,0.339869,2
0.063,0.642857,0.553571,0.866667,0.693333,0.863636,0.02895,0.028987,0.027877,0.666667,0.857143,0.539474,0.418301,2
0.29,0.714286,0.803571,0.666667,0.733333,0.738636,0.674869,0.855203,0.780991,0.666667,0.816964,0.473684,0.385621,2
0.550001,0.839286,0.660714,0.8,0.78,0.708333,0.02895,0.028987,0.027877,0.486063,0.776786,0.526316,0.359477,2
0.2,0.446429,0.678571,0.45,0.5,0.67803,0.674869,0.565608,0.561982,0.888889,0.799107,0.5,0.267974,2
0.16,0.5,0.482143,0.766667,0.573333,0.810606,0.02895,0.028987,0.027877,0.777778,0.834821,0.526316,0.333333,2
0.034884,0.803571,0.75,0.583333,0.713333,0.772727,0.02895,0.028987,0.027877,0.777778,0.821429,0.460526,0.385621,2
0.025,0.285714,0.428571,0.483333,0.36,0.742424,0.277487,0.312212,0.525481,0.333333,0.794643,0.526316,0.333333,2
0.12,0.696429,0.767857,0.75,0.746667,0.757576,0.02895,0.028987,0.027877,1,0.758929,0.592105,0.444444,2
0.05,0.607143,0.553571,0.516667,0.54,0.715909,0.02895,0.028987,0.027877,0.777778,0.705357,0.460526,0.444444,2
0.560001,0.75,0.696429,0.833333,0.773333,0.848485,0.855497,0.674206,0.707988,1,0.84375,0.460526,0.424837,2
0.178005,0.803571,0.946429,0.766667,0.86,0.791667,0.891623,0.855203,0.027877,1,0.763393,0.565789,0.952614,2
0.950001,0.392857,0.785714,0.366667,0.486667,0.564394,0.602618,0.963801,0.598484,1,0.513393,0.526316,0.477124,2
0.059,0.642857,0.589286,0.666667,0.626667,0.791667,0.710995,0.746604,0.707988,0.888889,0.754464,0.486842,0.392157,2
0.2,0.5,0.517857,0.616667,0.526667,0.659091,0.530366,0.674206,0.452478,0.555556,0.625,0.605263,0.372549,2
0.11,0.375,0.482143,0.466667,0.406667,0.382576,0.02895,0.028987,0.027877,1,0.450893,0.460526,0.281046,2
0.104,0.452059,0.474272,0.484001,0.439431,0.893939,0.494241,0.638006,0.027877,0.486063,0.910714,0.5,0.767974,2
0.075,0.452059,0.474272,0.484001,0.439431,0.625,0.313613,0.493209,0.488979,0.486063,0.589286,0.421053,0.261438,2
0.23,0.589286,0.714286,0.75,0.686667,0.69697,0.02895,0.028987,0.027877,1,0.727679,0.539474,0.437908,2
0.09,0.660714,0.75,0.7,0.706667,0.965909,0.819372,0.710405,0.707988,0.666667,0.977679,0.552632,0.624183,2
0.09,0.452059,0.474272,0.484001,0.439431,0.617424,0.638743,0.891402,0.780991,1,0.629464,0.526316,0.539216,2
0.083196,0.452059,0.474272,0.484001,0.439431,0.784091,0.674869,0.601807,0.780991,0.486063,0.776786,0.460526,0.405229,2
0.18,0.696429,0.857143,0.783333,0.793333,0.848485,0.02895,0.028987,0.027877,0.555556,0.888393,0.552632,0.477124,2
0.033758,0.714286,0.392857,0.8,0.633333,0.761364,0.02895,0.028987,0.027877,0.666667,0.776786,0.526316,0.411765,2
0.07,0.553571,0.5,0.516667,0.5,0.734848,0.02895,0.028987,0.027877,0.486063,0.821429,0.526316,0.281046,2
0.2,0.452059,0.474272,0.484001,0.439431,0.795455,0.674869,0.710405,0.561982,0.555556,0.857143,0.552632,0.372549,2
0.1,0.482143,0.517857,0.583333,0.506667,0.795455,0.02895,0.028987,0.027877,0.333333,0.776786,0.578947,0.380719,2
0.001227,0.5,0.375,0.45,0.406667,0.871212,0.458115,0.42081,0.488979,0.486063,1,0.394737,0.248366,2
0.031,0.535714,0.535714,0.483333,0.493333,0.700758,0.566492,0.529408,0.452478,0.555556,0.776786,0.460526,0.281046,2
0.0294,0.303571,0.410714,0.533333,0.38,0.848485,0.02895,0.028987,0.027877,0.777778,1,0.434211,0.267974,2
0.062,0.696429,0.625,0.783333,0.706667,0.772727,0.02895,0.028987,0.027877,0.444444,0.785714,0.5,0.267974,2
0.04,0.452059,0.474272,0.484001,0.439431,0.564394,0.530366,0.493209,0.415976,0.777778,0.620536,0.578947,0.359477,2
0.075,0.464286,0.482143,0.416667,0.42,0.55303,0.819372,0.45701,0.452478,0.486063,0.584821,0.434211,0.267974,2
0.138,0.410714,0.553571,0.666667,0.526667,0.594697,0.02895,0.028987,0.027877,1,0.580357,0.447368,0.398693,2
0.046,0.392857,0.267857,0.466667,0.333333,0.829545,0.02895,0.028987,0.027877,0.111111,0.892857,0.355263,0.261438,2
0.15,0.732143,0.714286,0.716667,0.726667,0.640152,0.02895,0.028987,0.027877,0.222222,0.620536,0.526316,0.490196,2
0.083196,0.857143,0.857143,0.75,0.84,0.568182,0.02895,0.028987,0.027877,0.444444,0.513393,0.394737,0.215686,2
0.2,0.589286,0.678571,0.716667,0.66,0.670455,0.02895,0.028987,0.027877,0.486063,0.723214,0.5,0.267974,2
0.035,0.464286,0.428571,0.516667,0.44,0.708333,0.458115,0.42081,0.561982,0.333333,0.794643,0.565789,0.352941,2
0.115,0.571429,0.464286,0.583333,0.52,0.57197,0.530366,0.601807,0.027877,0.555556,0.553571,0.526316,0.385621,2
0.156432,0.5,0.607143,0.583333,0.546667,0.689394,0.02895,0.028987,0.027877,1,0.700893,0.460526,0.300654,2
0.069,0.285714,0.892857,0.333333,0.473333,0.742424,0.205236,0.891402,0.415976,0.555556,0.834821,0.513158,0.496732,2
0.1,0.589286,0.571429,0.583333,0.566667,0.715909,0.783246,0.565608,0.671487,0.777778,0.799107,0.5,0.398693,2
