@relation admission_stats-weka.filters.unsupervised.attribute.Remove-R15-16-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute gender {Male,Female,Unknown}
@attribute Firgen numeric
@attribute famincome numeric
@attribute SATCRDG numeric
@attribute SATMATH numeric
@attribute SATWRTG numeric
@attribute SATTotal numeric
@attribute HSGPA numeric
@attribute ACTRead numeric
@attribute ACTMath numeric
@attribute ACTEngWrit numeric
@attribute APIScore numeric
@attribute FirstLang {English,EnglishandAnother,Another}
@attribute HSGPAunweighted numeric
@attribute Firstyrcumgpa {0,1,2,3,4}

@data
Female,0,0.016015,0.553571,0.5,0.466667,0.48,0.848485,0.571786,0.517127,0.537006,0.666667,English,0.964286,1
Female,0,0.179068,0.642857,0.678571,0.683333,0.666667,0.799242,0.571786,0.517127,0.537006,0.888889,English,0.821429,0
Male,0,0.2,0.561603,0.589212,0.590667,0.565904,0.795455,0.666667,0.666667,0.538462,0.555556,English,0.857143,2
Female,0,0.2,0.561603,0.589212,0.590667,0.565904,0.670455,0.888889,0.625,0.884615,0.888889,English,0.669643,4
Female,0,0.3,0.803571,0.678571,0.666667,0.72,0.715909,0.571786,0.517127,0.537006,0.666667,English,0.705357,1
Female,0,0.1,0.482143,0.517857,0.583333,0.506667,0.795455,0.571786,0.517127,0.537006,0.333333,Another,0.776786,2
Female,1,0.16,0.392857,0.928571,0.633333,0.646667,0.848485,0.571786,0.517127,0.537006,0.623153,Another,1,0
Female,1,0.001227,0.5,0.375,0.45,0.406667,0.871212,0.444444,0.333333,0.461538,0.623153,English,1,2
Female,0,0.1,0.571429,0.5,0.633333,0.553333,0.659091,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.776786,3
Female,1,0.031,0.535714,0.535714,0.483333,0.493333,0.700758,0.555556,0.458333,0.423077,0.555556,EnglishandAnother,0.776786,2
Female,1,0.005,0.339286,0.178571,0.416667,0.26,0.727273,0.222222,0.125,0.307692,0.623153,English,0.830357,4
Female,1,0.08,0.625,0.714286,0.65,0.66,0.912879,0.592593,0.583333,0.538462,0.777778,English,0.9375,0
Female,1,0.266,0.660714,0.642857,0.683333,0.66,0.780303,0.571786,0.517127,0.537006,0.666667,English,0.763393,1
Female,1,0.0294,0.303571,0.410714,0.533333,0.38,0.848485,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,1,2
Female,1,0.054541,0.75,0.553571,0.633333,0.64,0.848485,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,0.888393,1
Unknown,1,0.02248,0.553571,0.482143,0.516667,0.493333,0.734848,0.555556,0.291667,0.269231,0.222222,Another,0.732143,4
Female,1,0.023,0.464286,0.428571,0.483333,0.426667,0.659091,0.571786,0.517127,0.537006,0.666667,EnglishandAnother,0.625,3
Female,1,0.006,0.678571,0.446429,0.583333,0.553333,0.518939,0.571786,0.517127,0.537006,0.666667,English,0.53125,3
Female,0,0.2,0.696429,0.5,0.783333,0.66,0.814394,1,0.5,0.807692,0.888889,English,0.888393,0
Male,0,0.062,0.696429,0.625,0.783333,0.706667,0.772727,0.571786,0.517127,0.537006,0.444444,English,0.785714,2
Male,0,0.074,0.321429,0.5,0.533333,0.42,0.719697,0.481481,0.416667,0.461538,0.666667,EnglishandAnother,0.700893,3
Female,0,0.018,0.767857,0.767857,0.816667,0.8,0.973485,0.851852,0.791667,0.769231,0.666667,English,1,0
Female,1,0.049492,0.553571,0.482143,0.566667,0.513333,0.636364,0.571786,0.517127,0.537006,0.444444,English,0.553571,1
Female,1,0.012857,0.428571,0.285714,0.333333,0.3,0.587121,0.571786,0.517127,0.537006,0.222222,EnglishandAnother,0.611607,1
Male,1,0.04,0.561603,0.589212,0.590667,0.565904,0.564394,0.518519,0.416667,0.384615,0.777778,Another,0.620536,2
Male,1,0.082,0.696429,0.785714,0.616667,0.7,0.674242,0.777778,0.625,0.576923,0.777778,English,0.691964,4
Male,0,0.1,0.607143,0.517857,0.583333,0.553333,0.625,0.571786,0.517127,0.537006,0.623153,English,0.665179,1
Male,0,0.09302,0.732143,0.625,0.85,0.746667,0.818182,0.571786,0.517127,0.537006,0.623153,English,0.964286,0
Female,1,0.046,0.482143,0.428571,0.5,0.44,0.685606,0.555556,0.291667,0.346154,0.666667,EnglishandAnother,0.723214,0
Female,1,0.04,0.75,0.642857,0.683333,0.693333,0.848485,0.571786,0.517127,0.537006,0.888889,English,0.834821,1
Female,1,0.018124,0.561603,0.589212,0.590667,0.565904,0.719697,0.37037,0.625,0.461538,0.666667,Another,0.700893,3
Male,1,0.08,0.561603,0.589212,0.590667,0.565904,0.689394,0.37037,0.791667,0.538462,1,EnglishandAnother,0.736607,4
Male,0,0.075,0.464286,0.482143,0.416667,0.42,0.55303,0.814815,0.375,0.423077,0.623153,EnglishandAnother,0.584821,2
Female,0,0.138,0.410714,0.553571,0.666667,0.526667,0.594697,0.571786,0.517127,0.537006,1,Another,0.580357,2
Female,0,0.039,0.482143,0.5,0.483333,0.46,0.848485,0.518519,0.458333,0.423077,0.111111,EnglishandAnother,0.910714,1
Female,1,0.046,0.392857,0.267857,0.466667,0.333333,0.829545,0.571786,0.517127,0.537006,0.111111,EnglishandAnother,0.892857,2
Female,0,0.052,0.392857,0.571429,0.466667,0.446667,0.829545,0.333333,0.583333,0.5,0.888889,English,0.941964,3
Male,0,0.15,0.732143,0.714286,0.716667,0.726667,0.640152,0.571786,0.517127,0.537006,0.222222,English,0.620536,2
Male,0,0.11,0.625,0.803571,0.5,0.633333,0.700758,0.571786,0.517127,0.537006,0.777778,English,0.785714,1
Female,1,0.038225,0.678571,0.785714,0.516667,0.653333,0.738636,0.571786,0.517127,0.537006,0.888889,English,0.767857,0
Female,1,0.019,0.535714,0.696429,0.6,0.6,0.924242,0.592593,0.541667,0.615385,0.555556,Another,0.910714,1
Male,0,0.09302,0.857143,0.857143,0.75,0.84,0.568182,0.571786,0.517127,0.537006,0.444444,English,0.513393,2
Male,0,0.325,0.75,0.714286,0.516667,0.653333,0.742424,0.571786,0.517127,0.537006,0.777778,English,0.714286,3
Male,0,0.148,0.714286,0.75,0.8,0.766667,0.848485,0.925926,0.625,0.769231,1,English,0.861607,1
Male,0,0.145,0.589286,0.821429,0.616667,0.673333,0.753788,0.592593,0.541667,0.538462,0.666667,English,0.888393,1
Male,1,0.085,0.5,0.767857,0.633333,0.626667,0.848485,0.571786,0.517127,0.537006,0.666667,Another,0.834821,3
Female,0,0.08,0.561603,0.589212,0.590667,0.565904,0.518939,0.481481,0.625,0.730769,0.623153,EnglishandAnother,0.455357,4
Male,0,0.255,0.732143,0.589286,0.733333,0.686667,0.704545,0.851852,0.708333,0.692308,0.888889,English,0.794643,4
Female,1,0.088,0.446429,0.482143,0.566667,0.473333,0.772727,0.518519,0.208333,0.384615,1,EnglishandAnother,0.866071,1
Female,0,0.242,0.561603,0.589212,0.590667,0.565904,0.719006,0.814815,0.583333,0.846154,0.623153,English,0.747357,0
Male,0,0.14,0.75,0.767857,0.816667,0.793333,0.727273,0.571786,0.517127,0.537006,0.444444,English,0.691964,1
Male,1,0.022,0.125,0.607143,0.383333,0.326667,0.587121,0.571786,0.517127,0.537006,0.222222,Another,0.691964,1
Female,1,0.0122,0.321429,0.303571,0.366667,0.28,0.715909,0.407407,0.166667,0.423077,0,Another,0.799107,4
Female,1,0.03,0.446429,0.482143,0.316667,0.373333,0.814394,0.571786,0.517127,0.537006,0.111111,English,0.924107,3
Male,0,0.035,0.571429,0.785714,0.716667,0.693333,0.787879,0.851852,0.583333,0.692308,0.777778,English,0.808036,4
Unknown,0,0.149249,0.607143,0.571429,0.516667,0.546667,0.776515,0.571786,0.517127,0.537006,0.666667,English,0.803571,1
Female,1,0.037844,0.375,0.446429,0.366667,0.353333,0.689394,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,0.736607,3
Male,0,0.096,0.732143,0.928571,0.533333,0.733333,0.810606,0.571786,0.517127,0.537006,1,English,0.866071,0
Female,0,0.2,0.589286,0.678571,0.716667,0.66,0.670455,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.723214,2
Female,0,0.09302,0.678571,0.678571,0.95,0.786667,0.549242,0.571786,0.517127,0.537006,0.444444,Another,0.491071,4
Female,1,0.023,0.410714,0.267857,0.283333,0.266667,0.590909,0.481481,0.125,0.307692,0.777778,EnglishandAnother,0.607143,0
Female,1,0.057,0.642857,0.535714,0.516667,0.546667,0.666667,0.571786,0.517127,0.537006,0.555556,English,0.714286,4
Male,1,0.016227,0.357143,0.375,0.283333,0.286667,0.640152,0.571786,0.517127,0.537006,0.222222,EnglishandAnother,0.575893,4
Female,0,0.03,0.642857,0.535714,0.566667,0.566667,0.848485,0.571786,0.517127,0.537006,1,English,0.910714,3
Male,1,0.049,0.910714,0.714286,0.9,0.866667,0.863636,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,0.946429,0
Female,1,0.075,0.410714,0.410714,0.416667,0.373333,0.734848,0.518519,0.458333,0.461538,0.222222,English,0.71875,1
Male,0,0.09302,0.767857,0.625,0.816667,0.746667,0.784091,0.571786,0.517127,0.537006,0.623153,English,0.776786,0
Female,0,0.09,0.767857,0.428571,0.883333,0.7,0.791667,0.571786,0.517127,0.537006,0.888889,English,0.857143,0
Male,1,0.0434,0.75,0.678571,0.733333,0.726667,0.704545,0.571786,0.517127,0.537006,0.777778,English,0.683036,1
Female,1,0.035,0.464286,0.428571,0.516667,0.44,0.708333,0.444444,0.333333,0.538462,0.333333,EnglishandAnother,0.794643,2
Male,1,0.03,0.589286,0.678571,0.583333,0.606667,0.628788,0.571786,0.517127,0.537006,0.666667,Another,0.647321,3
Female,1,0.115,0.571429,0.464286,0.583333,0.52,0.57197,0.518519,0.541667,0.537006,0.555556,English,0.553571,2
Male,0,0.065,0.589286,0.732143,0.633333,0.646667,0.659091,0.571786,0.517127,0.537006,1,English,0.736607,0
Male,0,0.038766,0.5,0.928571,0.5,0.633333,0.878788,0.571786,0.517127,0.537006,1,EnglishandAnother,0.959821,1
Female,1,0.085,0.571429,0.571429,0.5,0.526667,0.583333,0.555556,0.541667,0.576923,0.444444,EnglishandAnother,0.575893,1
Female,0,0.156432,0.5,0.607143,0.583333,0.546667,0.689394,0.571786,0.517127,0.537006,1,English,0.700893,2
Female,0,0.138,0.5,0.357143,0.55,0.44,0.659091,0.481481,0.291667,0.461538,0.623153,EnglishandAnother,0.625,3
Female,0,0.09302,0.561603,0.589212,0.590667,0.565904,0.795455,0.703704,0.458333,0.537006,0.333333,EnglishandAnother,0.848214,1
Male,0,0.09302,0.75,0.678571,0.833333,0.766667,0.674242,0.571786,0.517127,0.537006,0.888889,EnglishandAnother,0.633929,1
Male,0,0.15,0.678571,0.857143,0.75,0.773333,0.753788,0.571786,0.517127,0.537006,0.666667,English,0.736607,4
Unknown,1,0.069,0.285714,0.892857,0.333333,0.473333,0.742424,0.185185,0.875,0.384615,0.555556,Another,0.834821,2
Male,0,0.07,0.5,0.625,0.45,0.5,0.848485,0.407407,0.583333,0.423077,0.888889,English,0.875,0
Female,0,0.128,0.660714,0.553571,0.466667,0.54,0.878788,0.571786,0.517127,0.537006,0.666667,English,0.892857,0
Female,0,0.225,0.357143,0.410714,0.65,0.446667,0.731061,0.571786,0.517127,0.537006,0.666667,Another,0.785714,4
Male,1,0.032,0.482143,0.321429,0.516667,0.406667,0.659091,0.571786,0.517127,0.537006,0.222222,Another,0.732143,4
Female,0,0.15,0.642857,0.517857,0.733333,0.626667,0.768939,0.740741,0.583333,0.884615,0.777778,English,0.830357,4
Male,1,0,0.5,0.892857,0.6,0.66,0.719697,0.571786,0.517127,0.537006,0.333333,English,0.848214,0
Female,0,0.181,0.553571,0.375,0.633333,0.5,0.731061,0.518519,0.25,0.538462,0.777778,English,0.705357,3
Female,0,0.095,0.5,0.607143,0.583333,0.546667,0.901515,0.571786,0.517127,0.537006,0.444444,English,0.977679,0
Male,0,0.09302,0.561603,0.589212,0.590667,0.565904,0.549242,0.518519,0.25,0.537006,0.623153,English,0.647321,3
Male,0,0.12,0.875,0.892857,0.85,0.9,0.606061,0.777778,0.875,0.615385,1,EnglishandAnother,0.607143,1
Female,0,0.09302,0.339286,0.732143,0.616667,0.546667,0.621212,0.571786,0.517127,0.537006,0.623153,Another,0.642857,4
Female,0,0.1,0.767857,0.482143,0.733333,0.66,0.772727,0.571786,0.517127,0.537006,0.777778,English,0.776786,4
Male,0,0.133945,0.642857,0.607143,0.566667,0.593333,0.814394,0.571786,0.517127,0.537006,0.777778,English,0.924107,3
Female,1,0.023447,0.5,0.607143,0.55,0.533333,0.787879,0.481481,0.625,0.538462,0.777778,English,0.821429,1
Female,0,0.006,0.160714,0.303571,0.266667,0.18,0.575758,0.571786,0.517127,0.537006,0.222222,Another,0.638393,3
Female,1,0.03046,0.267857,0.285714,0.416667,0.273333,0.625,0.571786,0.517127,0.537006,0.333333,Another,0.589286,4
Female,0,0.1,0.589286,0.571429,0.583333,0.566667,0.715909,0.777778,0.5,0.653846,0.777778,English,0.799107,2
Female,1,0.006192,0.482143,0.428571,0.516667,0.446667,0.666667,0.555556,0.416667,0.461538,0.222222,Another,0.705357,2
Female,1,0.175,0.714286,0.464286,0.733333,0.633333,0.44697,0.571786,0.517127,0.537006,0.623153,English,0.526786,1
Male,1,0.022,0.232143,0.25,0.333333,0.213333,0.848485,0.571786,0.517127,0.537006,0.623153,Another,1,2
Female,1,0.019822,0.553571,0.642857,0.616667,0.593333,0.746212,0.62963,0.625,0.576923,0.777778,EnglishandAnother,0.727679,4
Male,1,0.024,0.589286,0.339286,0.516667,0.453333,0.791667,0.571786,0.517127,0.537006,0.222222,EnglishandAnother,0.888393,4
Male,0,0.108,0.785714,0.785714,0.716667,0.773333,0.931818,1,0.625,0.730769,0.623153,English,0.982143,0
Male,1,0.08,0.339286,0.732143,0.483333,0.493333,0.647727,0.571786,0.517127,0.537006,0,Another,0.6875,3
Unknown,0,0.1,0.5,0.678571,0.616667,0.586667,0.882576,0.571786,0.517127,0.537006,0.777778,English,0.977679,0
Female,0,0.06,0.561603,0.589212,0.590667,0.565904,0.731061,0.444444,0.625,0.538462,0.888889,English,0.825893,1
Male,1,0.038,0.339286,0.625,0.25,0.36,0.545455,0.571786,0.517127,0.537006,0.111111,EnglishandAnother,0.517857,3
Female,0,0.028668,0.696429,0.696429,0.65,0.68,0.795455,0.571786,0.517127,0.537006,0.777778,English,0.776786,1
Male,1,0.09302,0.678571,0.696429,0.55,0.633333,0.791667,0.777778,0.75,0.576923,0.623153,English,0.808036,0
Female,0,0.075,0.589286,0.714286,0.633333,0.64,0.594697,0.571786,0.517127,0.537006,1,Another,0.607143,3
Male,1,0.004,0.25,0.410714,0.4,0.306667,0.700758,0.444444,0.333333,0.461538,0,Another,0.785714,1
Female,0,0.13,0.517857,0.803571,0.633333,0.646667,0.753788,0.571786,0.517127,0.537006,0.888889,English,0.709821,4
Male,0,0.09302,0.561603,0.589212,0.590667,0.565904,0.632576,0.571786,0.517127,0.537006,0.623153,English,0.589286,4
Female,0,0.07,0.892857,0.535714,0.566667,0.66,0.693182,0.571786,0.517127,0.537006,0.666667,English,0.691964,1
Male,0,0.06,0.561603,0.589212,0.590667,0.565904,0.776515,0.814815,0.625,0.730769,1,EnglishandAnother,0.830357,0
Male,0,0.145,0.561603,0.589212,0.590667,0.565904,0.727273,0.555556,0.75,0.5,0.666667,EnglishandAnother,0.816964,4
Female,0,0.104,0.410714,0.5,0.383333,0.393333,0.897727,0.296296,0.458333,0.346154,0.888889,English,0.897321,3
Female,0,0.05,0.642857,0.732143,0.733333,0.706667,0.753788,0.62963,0.583333,0.692308,1,English,0.830357,1
Male,0,0.09302,0.714286,0.464286,0.816667,0.666667,0.719697,0.571786,0.517127,0.537006,0.666667,EnglishandAnother,0.700893,2
Male,0,0.1,0.535714,0.482143,0.45,0.46,0.810606,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,0.892857,0
Female,0,0.09302,0.696429,0.75,0.866667,0.786667,0.674242,0.571786,0.517127,0.537006,1,EnglishandAnother,0.642857,0
Male,0,0.07,0.482143,0.803571,0.683333,0.653333,0.746212,0.592593,0.791667,0.615385,0.222222,EnglishandAnother,0.758929,1
Male,1,0.0045,0.375,0.392857,0.55,0.406667,0.848485,0.518519,0.208333,0.461538,0.623153,Another,0.834821,3
Female,1,0.14,0.428571,0.5,0.516667,0.453333,0.761364,0.571786,0.517127,0.537006,0.444444,English,0.776786,1
Female,0,0.0326,0.561603,0.589212,0.590667,0.565904,0.814394,0.851852,0.583333,0.692308,0.888889,English,0.848214,2
Female,0,0.18,0.660714,0.75,0.7,0.706667,0.973485,0.814815,0.708333,0.807692,0.444444,English,1,0
Female,1,0.045,0.5,0.482143,0.616667,0.513333,0.776515,0.571786,0.517127,0.537006,0.555556,EnglishandAnother,0.794643,1
Male,0,0.175,0.696429,0.678571,0.85,0.753333,0.674242,0.740741,0.625,0.807692,0.623153,English,0.714286,3
Female,0,0.175,0.75,0.732143,0.783333,0.766667,0.973485,0.62963,0.791667,0.615385,0.666667,English,1,0
Female,1,0.071,0.625,0.571429,0.716667,0.633333,0.848485,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,0.875,2
Male,1,0.145,0.561603,0.589212,0.590667,0.565904,0.69697,0.185185,0.375,0.461538,0.222222,English,0.776786,4
Female,1,0.057,0.517857,0.625,0.6,0.566667,0.674242,0.407407,0.583333,0.423077,0.444444,English,0.754464,2
Male,1,0.04941,0.285714,0.25,0.483333,0.293333,0.488636,0.571786,0.517127,0.537006,0.333333,EnglishandAnother,0.53125,4
Male,0,0.024,0.428571,0.767857,0.383333,0.5,0.67803,0.333333,0.75,0.461538,0.623153,Another,0.709821,0
Male,0,0.1118,0.375,0.589286,0.533333,0.473333,0.545455,0.571786,0.517127,0.537006,1,EnglishandAnother,0.642857,3
Unknown,0,0.09302,0.571429,0.517857,0.766667,0.613333,0.780303,0.703704,0.583333,0.615385,1,English,0.821429,3
Female,0,0.2,0.660714,0.75,0.75,0.726667,0.829545,0.925926,0.875,0.692308,1,EnglishandAnother,0.830357,0
Female,0,0.2,0.5,0.607143,0.35,0.453333,0.685606,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.808036,4
Female,0,0.175,0.561603,0.589212,0.590667,0.565904,0.511364,0.481481,0.208333,0.615385,0.623153,English,0.5,4
Male,1,0.018,0.767857,0.589286,0.733333,0.7,0.670455,0.571786,0.517127,0.537006,0.777778,English,0.65625,1
Female,0,0.12,0.892857,0.821429,0.783333,0.853333,0.541667,0.571786,0.517127,0.537006,1,Another,0.5,2
Male,1,0.025046,0.561603,0.589212,0.590667,0.565904,0.742424,0.481481,0.625,0.269231,0.777778,English,0.714286,4
Male,0,0.02,0.561603,0.589212,0.590667,0.565904,0.867424,0.148148,0.333333,0.153846,0,Another,0.933036,3
Male,0,0.105,0.75,0.732143,0.75,0.753333,0.674242,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,0.633929,0
Female,0,0.198,0.767857,0.482143,0.833333,0.7,0.981061,1,0.416667,0.653846,0.111111,English,0.977679,1
Unknown,1,0.018,0.571429,0.571429,0.4,0.486667,0.742424,0.571786,0.517127,0.537006,0.111111,EnglishandAnother,0.776786,4
Female,1,0.03,0.428571,0.571429,0.383333,0.426667,0.897727,0.62963,0.458333,0.538462,0.111111,EnglishandAnother,0.959821,1
Unknown,0,0.09302,0.517857,0.446429,0.633333,0.513333,0.761364,0.571786,0.517127,0.537006,0.666667,English,0.897321,3
Female,1,0.035,0.446429,0.607143,0.366667,0.44,0.810606,0.571786,0.517127,0.537006,0.333333,EnglishandAnother,0.955357,1
Male,0,0.09302,0.678571,0.571429,0.616667,0.613333,0.765152,0.571786,0.517127,0.537006,0.777778,English,0.745536,1
Female,0,0.025,0.571429,0.607143,0.55,0.56,0.909091,0.571786,0.517127,0.537006,0.444444,EnglishandAnother,0.924107,0
Female,1,0.012,0.561603,0.589212,0.590667,0.565904,0.715909,0.444444,0.458333,0.461538,0.888889,English,0.745536,2
Male,1,0.045,0.392857,0.428571,0.333333,0.34,0.734848,0.407407,0.5,0.346154,0.222222,English,0.821429,3
Female,0,0.21,0.803571,0.678571,0.716667,0.74,0.863636,0.571786,0.517127,0.537006,0.888889,English,1,0
Female,0,0.375,0.625,0.732143,0.533333,0.62,0.621212,0.703704,0.666667,0.615385,1,English,0.642857,4
Female,1,0.0282,0.339286,0.321429,0.466667,0.333333,0.931818,0.185185,0.25,0.269231,0,English,0.9375,1
Female,1,0.029,0.303571,0.517857,0.316667,0.333333,0.606061,0.185185,0.416667,0.269231,0.666667,Another,0.674107,2
Female,0,0.105,0.642857,0.821429,0.533333,0.66,0.924242,0.571786,0.517127,0.537006,0.777778,English,0.941964,3
Female,0,0.1,0.589286,0.910714,0.816667,0.786667,0.75,0.571786,0.517127,0.537006,1,EnglishandAnother,0.78125,0
Female,1,0.02895,0.678571,0.803571,0.666667,0.72,0.810606,0.814815,0.625,0.615385,1,EnglishandAnother,0.785714,2
Female,1,0.093,0.375,0.428571,0.65,0.46,0.55303,0.571786,0.517127,0.537006,0.777778,English,0.584821,0
Male,1,0.282,0.589286,0.607143,0.466667,0.533333,0.848485,0.571786,0.517127,0.537006,0.333333,English,0.955357,1
Female,1,0.052,0.285714,0.553571,0.5,0.413333,0.67803,0.259259,0.458333,0.230769,0.666667,EnglishandAnother,0.799107,1
Male,0,0.09302,0.517857,0.839286,0.466667,0.593333,0.799242,0.481481,0.916667,0.538462,0.888889,EnglishandAnother,0.794643,3
Female,0,0.09302,0.392857,0.482143,0.716667,0.513333,0.799242,0.571786,0.517127,0.537006,0.623153,English,0.90625,1
Female,0,0.05,0.875,0.642857,0.75,0.766667,0.772727,0.571786,0.517127,0.537006,0.777778,Another,0.776786,4
Male,0,0.11,0.767857,0.910714,0.883333,0.88,0.799242,0.740741,0.875,0.615385,0.777778,Another,0.794643,1
Male,0,0.22,0.678571,0.767857,0.716667,0.726667,0.878788,0.571786,0.517127,0.537006,1,English,0.888393,0
Female,1,0.0132,0.196429,0.357143,0.366667,0.253333,0.791667,0,0.166667,0.153846,0,English,0.888393,1
Female,0,0.042,0.357143,0.339286,0.466667,0.346667,0.594697,0.148148,0.208333,0.230769,0.111111,English,0.580357,3
Male,1,0.042,0.428571,0.142857,0.433333,0.286667,0.905303,0.571786,0.517127,0.537006,0.666667,EnglishandAnother,0.879464,1
Female,1,0.045,0.482143,0.535714,0.65,0.54,0.625,0.666667,0.541667,0.538462,1,EnglishandAnother,0.700893,0
Male,0,0.09302,0.928571,0.714286,0.866667,0.86,0.765152,0.571786,0.517127,0.537006,0.777778,English,0.803571,3
Female,0,0.500001,0.660714,0.678571,0.716667,0.686667,0.746212,0.777778,0.541667,0.807692,0.555556,EnglishandAnother,0.741071,0
Male,0,0.15,0.821429,0.821429,0.766667,0.82,0.681818,0.571786,0.517127,0.537006,0.888889,English,0.767857,3
Female,1,0.025561,0.232143,0.303571,0.366667,0.246667,0.431818,0.074074,0.083333,0.269231,0.333333,Another,0.375,4
Male,0,0.19,0.839286,0.964286,0.85,0.913333,0.958333,0.571786,0.517127,0.537006,1,English,0.977679,0
Male,0,0.14,0.928571,0.857143,0.916667,0.933333,0.651515,0.571786,0.517127,0.537006,1,EnglishandAnother,0.75,2
Female,0,0.112,0.714286,0.660714,0.7,0.693333,0.833333,0.555556,0.666667,0.692308,0.333333,English,0.84375,0
Female,1,0.093917,0.5,0.464286,0.5,0.46,0.753788,0.148148,0.25,0.5,0.333333,English,0.799107,0
Male,0,0.11,0.5,0.678571,0.466667,0.526667,0.587121,0.555556,0.75,0.576923,0.777778,English,0.53125,3
Female,1,0.03,0.25,0.267857,0.45,0.273333,0.640152,0.571786,0.517127,0.537006,0.777778,Another,0.665179,3
Female,1,0.018,0.642857,0.303571,0.6,0.493333,0.545455,0.592593,0.291667,0.653846,0.777778,Another,0.495536,2
Male,1,0.18,0.535714,0.678571,0.483333,0.546667,0.674242,0.777778,0.75,0.576923,1,EnglishandAnother,0.754464,4
Female,0,0.19,0.839286,0.660714,0.666667,0.726667,0.787879,0.571786,0.517127,0.537006,1,English,0.785714,0
Female,1,0.032548,0.553571,0.553571,0.45,0.493333,0.810606,0.571786,0.517127,0.537006,0.777778,English,0.875,0
Male,0,0.3,0.660714,0.767857,0.816667,0.76,0.628788,0.571786,0.517127,0.537006,1,English,0.602679,2
Male,1,0.04,0.553571,0.589286,0.466667,0.513333,0.545455,0.571786,0.517127,0.537006,0.444444,EnglishandAnother,0.607143,3
Male,0,0.015,0.607143,0.642857,0.583333,0.6,0.765152,0.571786,0.517127,0.537006,0.444444,English,0.816964,4
Male,1,0.013008,0.482143,0.767857,0.733333,0.66,0.643939,0.571786,0.517127,0.537006,0.777778,English,0.727679,4
Female,0,0.185389,0.482143,0.714286,0.6,0.586667,0.742424,0.571786,0.517127,0.537006,0.888889,English,0.834821,1
Female,1,0.077,0.839286,0.642857,0.7,0.733333,0.784091,0.571786,0.517127,0.537006,0.444444,English,0.776786,2
Male,0,0.165,0.589286,0.75,0.766667,0.706667,0.765152,0.62963,0.833333,0.730769,0.888889,Another,0.745536,2
Male,0,0.09302,0.561603,0.589212,0.590667,0.565904,0.784091,0.703704,0.666667,0.538462,0.888889,English,0.825893,4
Male,0,0.075,0.75,0.678571,0.683333,0.706667,0.69697,0.571786,0.517127,0.537006,0.888889,EnglishandAnother,0.669643,3
Male,0,0.025,0.857143,0.732143,0.683333,0.766667,0.666667,0.571786,0.517127,0.537006,0.888889,English,0.678571,1
Male,0,0.22,0.767857,0.517857,0.8,0.7,0.609848,0.571786,0.517127,0.537006,1,English,0.683036,0
Male,1,0.021,0.357143,0.428571,0.416667,0.36,0.659091,0.444444,0.333333,0.461538,0.333333,English,0.732143,2
Female,0,0.17,0.464286,0.857143,0.683333,0.666667,0.795455,0.571786,0.517127,0.537006,1,English,0.84375,0
Male,0,0.17,0.375,0.642857,0.466667,0.466667,0.424242,0.571786,0.517127,0.537006,0.666667,Another,0.392857,4
Male,0,0.09302,0.561603,0.589212,0.590667,0.565904,0.628788,0.814815,0.541667,0.692308,0.888889,English,0.602679,4
Female,1,0.1,0.561603,0.589212,0.590667,0.565904,0.761364,0.555556,0.458333,0.615385,0.888889,English,0.857143,2
Male,0,0.029,0.553571,0.732143,0.6,0.62,0.893939,0.571786,0.517127,0.537006,0.666667,EnglishandAnother,0.910714,0
Male,0,0.25,0.561603,0.589212,0.590667,0.565904,0.484848,0.571786,0.517127,0.537006,1,English,0.459821,3
Male,0,0.075,0.660714,0.714286,0.766667,0.72,0.515152,0.571786,0.517127,0.537006,0.444444,English,0.571429,4
Male,0,0.25,0.625,0.660714,0.45,0.56,0.606061,0.571786,0.517127,0.537006,0.888889,English,0.651786,4
Male,0,0.130241,0.767857,0.571429,0.816667,0.726667,0.719697,0.777778,0.625,0.769231,0.888889,English,0.776786,0
Female,1,0.025,0.535714,0.553571,0.583333,0.54,0.674242,0.592593,0.5,0.692308,0.888889,English,0.674107,0
Female,0,0.05,0.625,0.75,0.816667,0.74,0.761364,0.571786,0.517127,0.537006,1,EnglishandAnother,0.732143,4
Male,0,0.2,0.678571,0.785714,0.6,0.686667,0.575758,0.666667,0.583333,0.653846,0.623153,EnglishandAnother,0.584821,1
Female,0,0.18,0.625,0.589286,0.6,0.593333,0.719006,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.747357,1
Female,1,0.034,0.535714,0.428571,0.616667,0.506667,0.791667,0.571786,0.517127,0.537006,0.777778,English,0.776786,4
